1561,False
1563,False
1567,True
1570,False
1575,False
1583,False
1585,False
1588,False
1589,False
1591,False
1598,False
1601,False
1615,False
1618,False
1622,False
1645,False
1659,False
1660,False
1666,True
1671,False
1673,False
1677,False
1685,False
1687,False
1688,True
1689,False
1693,False
1699,False
1703,False
1705,False
1706,False
1710,False
1726,False
1735,False
1738,False
1744,False
1753,False
1759,False
1765,False
1768,False
1773,False
1774,False
1777,False
1779,False
1784,False
1796,True
1798,True
1805,False
1807,False
1808,True
1811,False
1812,False
1822,True
1826,False
1827,True
1832,False
1833,False
1843,False
1845,False
1846,False
1855,False
1869,True
1875,False
1886,False
1888,False
1891,False
1897,False
1910,False
1914,False
1915,False
1918,True
1920,False
1921,True
1922,False
1924,False
1925,False
1946,True
1949,True
1958,False
1959,False
1972,False
1973,False
1978,False
1981,False
1994,False
1998,False
2000,False
2004,False
2005,False
2016,False
2027,False
2031,False
2037,False
2039,False
2047,False
2050,False
2052,False
2061,False
2065,False
2067,False
2069,True
2075,False
2081,False
2084,False
2093,False
2097,False
2098,False
2105,False
2110,False
2116,False
2118,False
2120,False
2123,False
2128,False
2132,False
2136,False
2138,False
2141,False
2146,False
2151,False
2152,True
2153,False
2155,False
2157,False
2160,False
2175,False
2191,True
2196,True
2203,False
2215,False
2224,False
2226,False
2227,False
2230,False
2232,False
2236,False
2237,False
2238,False
2253,False
2270,False
2272,False
2280,False
2281,False
2288,False
2289,False
2295,False
2296,False
2297,False
2298,False
2301,False
2302,False
2310,True
2312,False
2320,False
2322,False
2330,False
2331,True
2346,False
2355,False
2370,False
2376,True
2384,True
2385,False
2397,False
2400,False
2404,False
2405,False
2409,False
2418,False
2432,False
2433,True
2436,True
2438,False
2441,True
2448,False
2455,False
2459,False
2465,False
2467,False
2485,False
2486,False
2489,True
2491,True
2498,True
2512,False
2522,False
2523,False
2525,False
2526,True
2529,False
2530,True
2535,False
2536,True
2539,False
2544,False
2545,False
2551,True
2554,True
2564,False
2582,True
2590,False
2607,True
2612,False
2615,False
2622,False
2625,True
2635,False
2646,False
2669,False
2672,False
2677,False
2681,False
2699,False
2701,False
2706,False
2710,False
2712,True
2719,False
2724,False
2730,True
2734,False
2735,False
2741,True
2744,True
2750,False
2766,False
2777,False
2782,False
2790,True
2797,False
2800,False
2814,False
2821,True
2840,True
2847,False
2854,False
2857,False
2858,True
2863,False
2869,False
2875,False
2876,False
2877,False
2880,False
2889,True
2897,False
2899,False
2900,False
2911,True
2915,True
2923,False
2954,False
2968,True
2978,False
2979,False
2982,False
2985,False
2989,True
2991,False
3005,False
3006,True
3008,False
3010,False
3013,False
3015,True
3017,True
3019,False
3020,False
3021,False
3041,False
3043,True
3054,False
3070,False
3076,False
3077,False
3079,False
3080,True
3083,False
3090,False
3091,False
3094,False
3096,False
3099,False
3103,True
3107,True
3111,False
3120,False
3122,False
3124,False
3126,False
3127,True
3132,True
3133,False
3141,False
3146,False
3151,False
3154,False
3162,False
3170,True
3174,False
3178,False
3186,False
3187,False
3192,True
3193,False
3199,True
3203,True
3207,False
3209,True
3222,True
3232,False
3233,False
3235,True
3242,False
3256,False
3271,False
3280,False
3281,False
3287,True
3300,False
3302,False
3303,False
3313,False
3318,False
3333,True
3337,False
3353,True
3354,False
3359,False
3360,False
3361,True
3366,False
3367,False
3376,False
3378,False
3386,True
3393,False
3394,False
3397,False
3399,False
3400,False
3407,False
3408,True
3411,True
3422,False
3426,False
3432,False
3433,False
3439,False
3446,False
3452,True
3457,True
3459,False
3461,False
3467,False
3469,False
3471,False
3494,False
3504,True
3510,False
3512,False
3521,False
3522,False
3524,False
3530,False
3531,False
3542,True
3546,False
3547,False
3551,False
3552,False
3563,False
3567,False
3568,False
3573,False
3581,True
3594,False
3601,True
3605,False
3610,True
3611,False
3621,False
3623,False
3625,False
3629,False
3630,True
3631,False
3633,True
3644,False
3659,False
3660,False
3661,False
3667,True
3671,True
3673,False
3677,False
3682,False
3695,False
3701,False
3702,False
3707,False
3711,False
3715,False
3717,True
3720,False
3723,False
3724,False
3727,False
3729,False
3733,False
3735,False
3741,False
3745,False
3762,False
3765,False
3768,False
3772,False
3785,False
3786,False
3788,False
3793,False
3794,False
3803,False
3810,False
3814,False
3817,False
3819,False
3831,False
3833,False
3835,False
3842,False
3843,False
3844,False
3845,False
3849,False
3850,False
3856,False
3862,False
3864,False
3870,True
3873,True
3883,False
3891,False
3894,True
3895,False
3896,False
3897,False
3909,False
3910,False
3915,False
3918,False
3920,True
3924,False
3930,False
3931,False
3938,False
3948,False
3950,False
3956,False
3965,True
3970,False
3971,False
3974,False
3981,False
3989,False
3994,False
4013,False
4015,False
4020,False
4024,False
4026,False
4033,False
4034,False
4038,False
4039,False
4041,False
4047,False
4051,False
4055,False
4056,False
4058,False
4060,True
4066,False
4068,False
4072,False
4073,True
4079,False
4085,False
4086,True
4089,False
4104,False
4125,False
4129,False
4135,True
4144,False
4147,False
4148,False
4155,False
4160,True
4161,False
4172,False
4179,False
4191,False
4199,False
4205,False
4209,True
4220,False
4228,False
4232,True
4249,True
4253,True
4258,False
4259,False
4263,False
4265,False
4276,False
4281,False
4293,False
4296,False
4298,False
4301,False
4306,True
4307,False
4309,False
4322,False
4327,False
4340,False
4346,True
4349,True
4353,False
4359,False
4365,False
4367,True
4375,True
4376,False
4377,False
4379,False
4382,False
4387,False
4389,False
4394,True
4400,False
4413,False
4437,False
4438,False
4442,False
4447,True
4449,False
4452,False
4455,False
4457,True
4463,True
4471,False
4476,False
4481,False
4486,False
4495,True
4505,True
4506,False
4514,False
4521,False
4526,False
4529,True
4530,True
4546,False
4552,False
4553,False
4559,True
4562,False
4563,False
4566,False
4568,False
4571,False
4573,False
4577,False
4578,False
4591,True
4593,False
4607,False
4614,False
4616,False
4618,True
4624,False
4626,False
4641,False
4646,True
4648,False
4649,False
4655,False
4672,False
4675,False
4677,False
4683,True
4685,False
4692,False
4694,True
4695,False
4708,False
4715,True
4724,False
4727,False
4732,False
4738,False
4743,False
4745,False
4752,False
4754,False
4755,False
4763,False
4768,False
4787,False
4788,False
4801,False
4802,False
4803,False
4807,True
4815,False
4822,False
4827,False
4835,True
4840,False
4843,False
4844,False
4848,True
4854,False
4865,False
4878,False
4879,True
4880,False
4884,False
4886,False
4896,False
4904,False
4905,False
4906,False
4907,True
4916,False
4924,False
4930,False
4939,True
4941,False
4951,False
4953,True
4959,False
4960,False
4964,False
4965,False
4968,False
4970,False
4977,False
4978,True
4983,False
4984,False
4986,False
4992,False
5000,False
5003,False
5014,False
5016,False
5017,True
5023,False
5025,False
5031,False
5033,False
5047,False
5050,False
5055,False
5062,False
5067,False
5069,False
5072,True
5073,False
5076,False
5078,False
5079,False
5087,False
5102,False
5103,False
5109,True
5110,False
5111,True
5112,False
5118,False
5122,False
5126,False
5129,True
5133,True
5149,False
5161,False
5165,False
5174,False
5181,False
5182,False
5186,False
5194,True
5197,True
5201,True
5202,False
5205,False
5214,False
5217,False
5220,False
5225,False
5227,False
5231,True
5233,False
5234,False
5236,False
5238,False
5239,False
5257,False
5258,False
5262,False
5269,True
5271,False
5273,False
5278,False
5280,False
5281,False
5286,True
5287,False
5288,True
5289,False
5291,False
5292,False
5304,False
5308,False
5314,False
5322,False
5323,False
5332,False
5337,False
5340,True
5341,False
5345,True
5351,True
5352,True
5358,False
5360,False
5374,False
5397,False
5404,False
5406,False
5408,False
5410,True
5418,False
5428,False
5452,False
5455,False
5467,False
5475,False
5479,False
5480,True
5505,False
5513,False
5517,False
5539,False
5569,False
5572,False
5593,True
5603,False
5604,False
5606,False
5613,False
5614,False
5625,True
5642,False
5643,False
5649,False
5654,False
5657,True
5662,False
5669,True
5671,False
5673,False
5675,False
5679,True
5696,False
5729,True
5734,True
5735,False
5741,False
5744,True
5745,False
5746,False
5747,False
5752,False
5763,True
5776,False
5780,False
5785,True
5786,False
5791,False
5797,False
5799,False
5803,True
5816,False
5828,False
5840,True
5847,True
5853,False
5855,False
5870,False
5871,False
5879,True
5883,False
5891,True
5899,False
5906,False
5926,False
5930,True
5937,False
5944,False
5956,False
5964,False
5975,True
5977,False
5996,False
6000,True
6004,True
6010,False
6038,True
6044,False
6051,False
6052,False
6064,True
6067,False
6075,True
6076,False
6102,False
6122,False
6136,False
6137,True
6153,False
6168,False
6174,False
6176,False
6180,False
6183,False
6197,False
6200,False
6203,False
6205,True
6212,True
6219,False
6221,True
6223,True
6232,False
6240,False
6248,False
6251,False
6255,False
6256,False
6271,False
6272,False
6273,False
6286,False
6290,False
6293,True
6296,False
6303,False
6306,False
6309,True
6318,True
6322,False
6327,False
6328,True
6330,True
6334,True
6354,False
6356,False
6361,False
6372,False
6376,False
6377,False
6379,False
6384,False
6386,False
6402,True
6415,False
6422,False
6424,True
6428,True
6437,False
6441,False
6458,False
6475,False
6480,False
6484,False
6485,False
6492,False
6497,False
6500,False
6503,False
6521,False
6522,False
6523,True
6530,True
6542,False
6547,True
6549,True
6552,True
6554,False
6559,False
6562,False
6563,False
6569,False
6574,True
6578,False
6582,False
6590,False
6600,False
6601,True
6615,False
6636,True
6639,False
6655,False
6658,False
6662,False
6663,False
6679,False
6686,False
6696,False
6698,False
6699,False
6713,False
6714,False
6716,False
6719,True
6725,True
6731,False
6735,False
6749,False
6753,False
6755,False
6759,False
6762,False
6763,False
6764,False
6775,False
6776,False
6779,False
6784,False
6792,False
6801,True
6807,False
6809,False
6814,False
6834,False
6835,True
6838,False
6862,True
6864,False
6869,False
6875,False
6880,False
6884,False
6888,False
6891,False
6894,True
6897,False
6906,False
6913,False
6924,True
6928,False
6944,False
6952,False
6956,False
6968,False
6973,False
6979,True
6982,False
6997,False
7010,False
7018,True
7028,False
7033,True
7035,False
7048,True
7062,False
7066,False
7070,False
7072,False
7078,False
7082,True
7090,False
7093,True
7095,False
7100,False
7107,True
7110,False
7111,True
7119,False
7120,False
7123,False
7124,False
7125,False
7130,True
7132,True
7133,False
7138,False
7140,False
7144,True
7146,True
7148,False
7162,False
7171,False
7174,False
7177,False
7180,False
7181,False
7183,False
7198,False
7200,False
7207,False
7210,False
7213,True
7217,False
7219,True
7224,True
7226,False
7229,False
7237,False
7245,False
7247,True
7250,True
7251,True
7255,False
7258,False
7263,False
7270,False
7281,True
7289,False
7292,False
7321,False
7328,False
7330,False
7332,False
7339,False
7341,False
7344,False
7348,False
7355,False
7367,False
7373,False
7379,True
7384,True
7386,False
7387,False
7388,False
7391,False
7392,False
7398,False
7399,False
7414,False
7424,False
7428,False
7443,False
7444,False
7459,False
7461,False
7462,True
7466,False
7471,False
7475,True
7479,True
7483,False
7485,False
7489,False
7497,True
7511,False
7525,False
7535,False
7536,False
7537,True
7539,False
7540,False
7542,False
7556,False
7557,False
7560,False
7563,True
7568,False
7577,False
7586,False
7588,True
7591,False
7596,True
7600,False
7601,False
7603,False
7608,False
7617,False
7619,True
7620,False
7624,False
7626,False
7628,False
7633,False
7638,False
7639,False
7641,False
7642,False
7643,False
7646,False
7648,False
7660,True
7671,False
7674,False
7679,False
7684,False
7685,False
7693,False
7702,True
7706,False
7719,False
7723,False
7726,False
7728,True
7731,False
7734,False
7736,False
7742,False
7744,False
7748,False
7755,False
7757,False
7759,True
7760,False
7774,False
7779,False
7780,False
7782,False
7785,False
7792,False
7794,False
7798,False
7799,True
7817,True
7836,False
7850,False
7852,False
7857,False
7864,False
7867,True
7872,False
7875,True
7876,False
7883,False
7884,True
7885,False
7892,False
7896,True
7898,False
7904,False
7908,False
7911,False
7918,False
7920,False
7931,False
7955,False
7956,False
7959,False
7965,False
7967,False
7968,True
7970,False
7972,False
7975,True
7987,False
7994,False
7996,False
7999,False
8003,True
8005,False
8035,False
8038,False
8045,False
8055,False
8057,False
8062,False
8063,True
8078,False
8079,True
8087,True
8089,True
8091,False
8099,False
8103,True
8104,True
8106,True
8107,False
8108,False
8111,False
8113,True
8117,False
8121,True
8135,True
8140,False
8142,False
8162,False
8163,False
8166,False
8167,False
8169,False
8170,False
8175,True
8179,False
8184,False
8185,False
8188,False
8200,True
8211,False
8218,False
8221,False
8224,False
8230,False
8238,False
8243,False
8248,True
8251,False
8258,False
8259,False
8260,False
8266,False
8275,True
8277,False
8279,False
8289,False
8291,False
8294,True
8296,False
8298,False
8303,False
8305,False
8306,True
8308,False
8315,False
8321,False
8322,False
8327,False
8334,False
8335,False
8338,True
8349,False
8354,False
8356,False
8360,False
8362,False
8373,False
8379,False
8382,False
8387,False
8393,True
8397,False
8400,True
8404,False
8417,False
8422,False
8423,True
8428,False
8433,False
8439,False
8444,False
8448,False
8463,False
8472,False
8480,False
8483,False
8486,False
8489,False
8490,True
8522,False
8532,False
8533,False
8544,False
8546,True
8547,False
8552,False
8559,False
8570,False
8590,False
8591,False
8597,False
8598,False
8605,False
8614,False
8615,False
8621,False
8625,False
8627,True
8629,True
8642,False
8646,False
8654,False
8658,False
8663,False
8666,True
8683,True
8687,False
8692,True
8702,False
8703,False
8713,False
8714,False
8724,False
8730,False
8752,False
8754,True
8772,False
8784,False
8786,False
8787,False
8794,False
8802,False
8807,False
8810,True
8814,False
8819,False
8832,False
8846,False
8849,True
8860,False
8862,False
8871,False
8874,False
8885,False
8887,False
8889,False
8892,False
8893,False
8909,False
8916,False
8917,False
8919,False
8923,False
8931,False
8935,False
8939,True
8949,False
8960,False
8970,False
8983,False
8985,False
8989,False
9004,True
9009,True
9010,True
9017,False
9028,False
9030,True
9034,True
9036,True
9040,True
9042,False
9044,False
9055,True
9068,False
9073,False
9074,False
9076,True
9077,False
9085,False
9088,False
9090,False
9091,False
9103,True
9115,False
9121,True
9129,True
9135,True
9138,True
9139,True
9144,False
9145,True
9146,False
9147,False
9159,True
9164,True
9165,False
9166,False
9170,True
9172,False
9174,False
9175,False
9179,True
9180,False
9182,False
9190,False
9195,False
9199,False
9203,False
9206,False
9213,False
9216,False
9217,False
9220,False
9222,True
9226,False
9238,False
9248,True
9255,False
9260,False
9261,False
9264,False
9274,False
9278,True
9288,True
9291,False
9307,False
9308,False
9309,True
9311,False
9312,False
9321,False
9326,False
9333,False
9340,False
9343,True
9358,False
9363,False
9392,False
9402,False
9404,True
9405,False
9407,False
9415,False
9420,True
9424,False
9436,False
9440,True
9443,False
9449,True
9456,False
9465,False
9474,False
9478,False
9483,False
9493,False
9496,True
9498,False
9503,False
9506,True
9510,False
9516,True
9519,False
9531,False
9532,True
9537,False
9538,False
9541,False
9545,False
9549,False
9555,True
9559,False
9561,False
9570,False
9588,False
9595,False
9597,False
9600,True
9607,False
9610,False
9630,False
9642,True
9644,False
9645,False
9648,False
9656,False
9661,False
9662,False
9667,False
9674,False
9682,False
9683,False
9685,False
9686,False
9688,True
9690,False
9692,False
9701,True
9712,False
9716,False
9725,False
9731,False
9734,False
9753,False
9758,True
9770,False
9774,False
9779,True
9780,True
9787,False
9790,False
9793,False
9794,False
9795,False
9801,False
9806,False
9822,False
9825,False
9826,False
9830,True
9836,True
9843,False
9845,False
9850,False
9852,False
9856,True
9858,True
9859,True
9864,False
9873,False
9876,True
9892,False
9901,True
9903,False
9912,False
9915,True
9922,False
9924,False
9928,False
9934,False
9937,False
9946,False
9949,False
9957,True
9958,False
9976,False
9977,False
9979,False
9987,False
9991,False
9998,False
10005,False
10014,False
10015,False
10027,False
10036,False
10042,False
10043,False
10047,False
10053,False
10054,False
10063,False
10066,True
10072,False
10074,False
10085,False
10090,True
10102,True
10106,False
10108,False
10122,False
10125,False
10151,False
10154,False
10155,True
10159,False
10166,False
10180,False
10181,False
10191,False
10192,False
10193,True
10204,False
10213,False
10214,False
10216,True
10219,False
10225,False
10230,False
10232,False
10237,False
10240,False
10259,False
10262,False
10267,False
10273,False
10279,False
10284,True
10290,False
10306,False
10324,True
10328,False
10330,False
10340,True
10341,True
10344,False
10348,False
10351,False
10352,False
10356,False
10363,False
10364,False
10369,True
10375,False
10388,False
10390,True
10399,False
10404,False
10406,False
10407,False
10409,False
10412,False
10423,False
10424,False
10432,False
10440,True
10443,False
10445,True
10446,True
10451,True
10452,False
10456,True
10459,False
10460,False
10461,False
10465,False
10469,False
10474,False
10479,False
10485,False
10491,False
10493,False
10501,False
10504,True
10505,False
10507,True
10508,False
10512,False
10524,False
10532,False
10533,True
10543,False
10551,False
10557,False
10564,False
10577,False
10589,True
10598,False
10606,True
10611,False
10616,False
10617,False
10620,False
10621,False
10623,False
10631,False
10637,False
10639,False
10641,False
10643,False
10644,False
10645,True
10647,True
10650,False
10654,True
10655,False
10660,False
10663,False
10667,True
10692,False
10694,False
10703,True
10713,False
10720,True
10724,False
10729,False
10750,False
10766,False
10770,False
10772,False
10776,False
10780,False
10784,False
10790,False
10792,False
10795,True
10798,False
10804,False
10805,False
10807,True
10810,True
10811,True
10812,False
10813,True
10822,True
10831,True
10833,False
10835,False
10858,False
10875,False
10877,False
10880,True
10883,False
10889,False
10908,False
10909,False
10911,False
10924,False
10936,False
10956,True
10958,True
10962,True
10967,False
10975,False
10992,False
10994,False
11002,False
11015,False
11019,False
11028,True
11035,False
11052,True
11057,False
11065,False
11072,False
11073,True
11085,False
11087,False
11088,False
11089,False
11091,False
11092,False
11093,False
11094,False
11097,False
11101,True
11103,False
11109,False
11110,False
11111,False
11112,False
11116,False
11119,False
11120,False
11123,True
11132,False
11135,False
11157,False
11158,False
11160,False
11162,False
11175,False
11179,False
11183,False
11190,False
11192,False
11212,False
11214,False
11221,False
11225,True
11229,False
11231,False
11240,False
11241,False
11252,False
11259,False
11260,False
11274,True
11278,True
11281,True
11286,False
11287,False
11289,False
11298,False
11300,False
11303,False
11304,True
11305,True
11309,False
11310,False
11318,False
11326,False
11327,True
11337,False
11344,False
11348,False
11351,False
11353,False
11355,False
11357,False
11361,True
11366,True
11368,False
11375,False
11377,False
11390,False
11394,False
11396,False
11400,False
11420,False
11426,False
11428,False
11430,True
11440,False
11444,False
11449,True
11451,True
11453,False
11474,False
11475,False
11495,False
11497,True
11503,False
11505,False
11514,True
11516,True
11517,False
11531,False
11535,False
11542,False
11546,False
11550,False
11551,True
11563,False
11566,False
11570,False
11582,True
11586,False
11589,False
11591,False
11592,False
11595,False
11597,False
11602,False
11615,True
11618,False
11619,False
11624,False
11625,False
11631,False
11634,False
11650,False
11651,False
11653,False
11662,True
11664,False
11665,False
11671,False
11674,True
11675,False
11677,True
11683,False
11693,False
11694,False
11706,False
11715,True
11716,False
11719,False
11720,False
11727,False
11742,True
11745,False
11746,True
11757,False
11762,False
11767,True
11769,True
11779,False
11780,False
11785,True
11789,True
11791,False
11797,False
11804,False
11813,True
11815,False
11830,False
11839,True
11851,True
11862,True
11865,False
11874,False
11877,False
11889,False
11899,True
11904,False
11929,False
11943,True
11944,False
11948,False
11963,False
11965,False
11969,False
11970,False
11979,False
11988,False
11995,False
11996,False
11997,False
11998,False
12001,False
12005,False
12008,False
12018,False
12020,False
12028,True
12035,False
12048,True
12056,False
12062,False
12067,False
12069,False
12072,False
12091,False
12097,True
12099,False
12105,False
12107,False
12108,False
12109,True
12111,False
12128,False
12130,False
12132,False
12135,False
12138,False
12143,False
12149,False
12150,True
12155,False
12158,True
12163,False
12168,False
12181,False
12189,False
12193,False
12202,False
12212,False
12213,False
12215,False
12221,False
12223,False
12228,True
12229,True
12250,True
12261,False
12262,False
12265,False
12272,False
12277,True
12283,False
12288,False
12302,False
12307,False
12312,True
12314,False
12320,True
12322,True
12346,False
12348,False
12355,True
12370,False
12374,False
12376,False
12380,False
12382,False
12403,False
12414,False
12421,True
12442,False
12444,False
12449,True
12475,False
12477,False
12490,False
12498,False
12509,False
12513,False
12521,False
12537,False
12538,False
12542,True
12545,False
12549,False
12562,False
12563,False
12564,False
12567,False
12573,False
12579,False
12591,False
12595,False
12603,True
12636,False
12639,False
12643,False
12645,False
12646,False
12647,False
12657,True
12660,False
12668,True
12676,False
12677,False
12687,False
12696,False
12697,False
12698,False
12701,False
12702,False
12703,False
12704,True
12710,False
12711,False
12713,False
12714,True
12722,False
12727,False
12737,False
12738,False
12741,False
12749,False
12771,True
12776,False
12781,False
12789,False
12794,True
12799,False
12800,False
12803,False
12805,False
12808,False
12811,False
12825,False
12834,False
12835,False
12836,False
12840,False
12843,False
12844,False
12845,False
12849,False
12858,False
12859,False
12866,False
12871,True
12873,False
12885,False
12887,False
12899,False
12908,True
12910,False
12917,False
12929,False
12934,False
12946,False
12950,False
12951,False
12953,False
12956,False
12961,False
12963,True
12976,True
12985,False
12989,False
12990,False
13013,False
13014,False
13025,True
13032,False
13034,True
13037,False
13055,False
13061,False
13074,False
13082,False
13084,False
13085,False
13086,True
13098,False
13099,False
13102,False
13110,False
13113,False
13116,False
13119,True
13120,True
13125,False
13127,True
13131,True
13133,False
13136,False
13137,False
13138,True
13140,False
13142,True
13146,False
13160,False
13164,True
13167,False
13171,False
13177,False
13184,False
13188,False
13194,False
13201,False
13203,False
13204,False
13206,False
13209,False
13212,False
13213,False
13227,True
13235,False
13236,False
13237,True
13250,False
13253,False
13254,True
13256,False
13258,True
13262,False
13266,False
13268,False
13278,False
13292,False
13301,False
13304,False
13306,False
13307,False
13318,False
13323,False
13330,False
13331,False
13335,False
13338,False
13344,False
13356,True
13364,False
13366,False
13367,True
13369,False
13375,True
13378,False
13383,False
13397,False
13399,True
13409,False
13419,False
13420,True
13425,False
13427,False
13440,False
13450,False
13454,False
13460,False
13461,True
13469,False
13470,False
13472,False
13478,False
13482,False
13487,False
13492,True
13495,True
13496,False
13502,False
13507,False
13517,False
13528,False
13535,False
13537,False
13541,False
13542,True
13543,False
13546,False
13550,False
13552,False
13566,False
13572,False
13573,False
13574,False
13576,False
13592,False
13610,False
13612,False
13615,True
13632,False
13645,False
13649,False
13650,False
13653,True
13655,False
13656,False
13667,False
13674,False
13677,True
13685,True
13703,False
13709,False
13718,False
13719,False
13724,False
13729,True
13730,False
13735,False
13736,True
13739,False
13743,True
13746,True
13748,False
13751,False
13767,False
13771,False
13773,False
13779,False
13781,False
13785,False
13796,True
13804,True
13815,True
13820,False
13827,True
13834,False
13835,False
13836,False
13839,False
13845,False
13846,False
13855,False
13873,False
13875,False
13879,False
13880,False
13907,False
13910,False
13914,True
13921,True
13923,False
13929,False
13940,False
13942,False
13945,False
13946,False
13947,False
13948,True
13949,False
13960,False
13961,False
13970,False
13986,False
13988,True
13992,True
13993,True
13996,True
13997,False
13999,True
14003,False
14005,False
14007,False
14010,False
14020,False
14025,False
14027,True
14030,False
14049,False
14051,False
14073,False
14074,False
14082,False
14088,False
14098,False
14118,False
14121,False
14126,True
14128,True
14131,False
14135,False
14139,False
14144,False
14145,False
14148,False
14149,False
14169,False
14177,False
14179,False
14195,False
14199,False
14203,False
14210,False
14213,False
14220,False
14226,False
14227,False
14241,False
14247,True
14248,True
14252,False
14260,False
14261,False
14265,False
14279,False
14285,True
14314,False
14322,False
14325,False
14341,False
14353,True
14354,False
14362,False
14363,False
14366,False
14374,False
14381,False
14386,False
14407,False
14414,True
14417,False
14425,False
14444,False
14455,False
14456,True
14463,False
14465,False
14474,False
14493,False
14498,False
14500,False
14501,False
14509,False
14512,False
14520,False
14526,False
14527,False
14542,False
14552,True
14571,False
14574,False
14582,False
14585,False
14587,False
14592,False
14600,True
14629,False
14634,False
14636,True
14638,True
14642,False
14648,False
14652,True
14654,False
14655,False
14665,False
14669,False
14673,False
14680,False
14681,False
14682,True
14685,True
14695,False
14696,False
14712,False
14718,False
14719,False
14720,False
14724,False
14729,False
14740,False
14744,True
14751,False
14755,True
14763,True
14765,False
14775,False
14778,False
14781,False
14782,False
14784,False
14790,False
14791,False
14815,False
14821,False
14822,False
14824,True
14826,False
14830,True
14836,False
14848,True
14850,False
14858,False
14869,False
14875,False
14879,True
14883,False
14884,False
14888,True
14900,False
14901,False
14906,False
14908,False
14910,True
14924,True
14925,False
14931,False
14932,False
14936,False
14938,False
14940,True
14951,False
14956,False
14959,False
14962,False
14967,True
14974,False
14975,False
14988,True
14990,False
14992,True
15008,False
15012,True
15016,True
15023,False
15037,False
15042,False
15043,False
15048,False
15052,False
15066,False
15071,True
15082,False
15088,True
15090,True
15093,False
15095,False
15101,False
15108,False
15113,False
15120,False
15124,False
15132,True
15135,False
15136,False
15140,False
15167,True
15169,False
15172,False
15178,False
15179,False
15189,False
15190,True
15196,False
15204,False
15209,False
15213,False
15224,True
15229,False
15236,True
15243,False
15245,False
15254,False
15269,False
15273,False
15274,True
15284,False
15285,False
15292,False
15299,False
15301,False
15307,False
15308,False
15309,False
15321,False
15323,False
15328,True
15331,True
15334,False
15340,False
15344,True
15347,False
15353,True
15358,False
15360,False
15362,False
15363,False
15365,False
15372,False
15376,True
15380,False
15389,False
15401,False
15404,False
15412,False
15416,False
15426,False
15428,False
15450,False
15453,False
15454,False
15459,False
15461,False
15467,False
15469,True
15471,True
15474,True
15486,False
15490,False
15494,False
15500,True
15504,False
15505,False
15509,False
15510,False
15512,False
15513,False
15514,False
15517,False
15528,True
15539,True
15541,False
15546,False
15552,False
15558,False
15569,False
15588,False
15590,False
15593,False
15614,False
15624,False
15632,False
15636,False
15637,False
15639,False
15644,False
15651,False
15653,True
15659,False
15668,True
15669,False
15673,False
15696,False
15713,False
15719,False
15721,False
15725,False
15739,True
15746,False
15750,False
15754,False
15785,True
15787,False
15790,False
15794,False
15811,False
15812,False
15816,False
15817,False
15819,True
15836,False
15845,False
15852,False
15853,True
15867,False
15868,False
15874,False
15894,False
15896,True
15899,False
15901,False
15910,False
15912,False
15935,False
15936,False
15955,False
15956,False
15966,False
15970,False
